target_chembl_id, target_uniprot_id, pref_name, canonical_smiles, IC50 uM, assay_chembl_id, molecule_chembl_id
CHEMBL1827, None, Phosphodiesterase 5A, CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)[nH]c(=O)n(C)c2[nH]1, 10000.0, CHEMBL762829, CHEMBL316185
CHEMBL1827, None, Phosphodiesterase 5A, CCCOc1ccc(S(=O)(=O)N(CC)CCN(C)C)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 11.0, CHEMBL762829, CHEMBL90164
CHEMBL1827, None, Phosphodiesterase 5A, CCCOc1ccccc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 60.0, CHEMBL762829, CHEMBL87901
CHEMBL1827, None, Phosphodiesterase 5A, CCCOc1ccc(S(=O)(=O)N2CCN(CCN(C)C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 24.0, CHEMBL762829, CHEMBL313197
CHEMBL1827, None, Phosphodiesterase 5A, CC(C)COc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 93.0, CHEMBL762829, CHEMBL86578
CHEMBL1827, None, Phosphodiesterase 5A, CCCCCCn1c(=O)n(C)c(=O)c2[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc21, 130.0, CHEMBL762829, CHEMBL313561
CHEMBL1827, None, Phosphodiesterase 5A, CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(-c3ccccc3OCc3ccccc3)nc21, 10000.0, CHEMBL762829, CHEMBL89381
CHEMBL1827, None, Phosphodiesterase 5A, CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 10.0, CHEMBL762829, CHEMBL87202
CHEMBL1827, None, Phosphodiesterase 5A, CCCCOc1ccccc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 135.0, CHEMBL762829, CHEMBL87954
CHEMBL1827, None, Phosphodiesterase 5A, CCCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(C)C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 3.5, CHEMBL762829, CHEMBL327772
CHEMBL1827, None, Phosphodiesterase 5A, CCCOc1ccc(S(N)(=O)=O)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 5.0, CHEMBL762829, CHEMBL433418
CHEMBL1827, None, Phosphodiesterase 5A, CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)(C)C)c2[nH]1, 91.0, CHEMBL762829, CHEMBL86743
CHEMBL1827, None, Phosphodiesterase 5A, CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)[nH]c(=O)n(CC(C)C)c2[nH]1, 315.0, CHEMBL762829, CHEMBL314981
CHEMBL1827, None, Phosphodiesterase 5A, CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC3CC3)c2[nH]1, 28.0, CHEMBL762829, CHEMBL87304
CHEMBL1827, None, Phosphodiesterase 5A, CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(-c3ccccc3O)nc21, 10000.0, CHEMBL762829, CHEMBL86501
CHEMBL1827, None, Phosphodiesterase 5A, CCCOc1ccc(S(=O)(=O)N2CCN(CCOC)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 12.0, CHEMBL762829, CHEMBL89670
CHEMBL1827, None, Phosphodiesterase 5A, CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 20.0, CHEMBL762829, CHEMBL85350
CHEMBL1827, None, Phosphodiesterase 5A, CCOc1ccc(S(=O)(=O)N2CCN(CCN(C)C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 63.0, CHEMBL762829, CHEMBL86673
CHEMBL1827, None, Phosphodiesterase 5A, CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(-c3ccccc3F)nc21, 10000.0, CHEMBL762829, CHEMBL86598
CHEMBL1827, None, Phosphodiesterase 5A, CCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1, 26.0, CHEMBL762829, CHEMBL89151
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC1=C(C(=O)OC(C)C)C(c2cccc(Cl)c2)N(CCCN(C)C(=O)c2ccc(Oc3ccccc3)cc2)C(=O)N1, 250.0, CHEMBL947231, CHEMBL257288
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)OC(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1cccc(NC(=O)CCc2ccccc2)c1, 540.0, CHEMBL947231, CHEMBL402197
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)OC(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1cccc(NC(=O)CCNC(=O)OCc2ccccc2)c1, 420.0, CHEMBL947231, CHEMBL272127
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)OC(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1cccc(NC(=O)CN(C)C(=O)OCc2ccccc2)c1, 240.0, CHEMBL947231, CHEMBL272128
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CN(CC(=O)Nc1cccc(S(=O)(=O)N(Cc2ccccc2)c2cccc(Cl)c2)c1)C(=O)OCc1ccccc1, 110.0, CHEMBL947231, CHEMBL403689
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)NC(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1cccc(NC(=O)CN(C)C(=O)OCc2ccccc2)c1, 1700.0, CHEMBL947231, CHEMBL404329
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)CCCN(c1cccc(Cl)c1)S(=O)(=O)c1cccc(NC(=O)CN(C)C(=O)OCc2ccccc2)c1, 180.0, CHEMBL947231, CHEMBL269980
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C, 130.0, CHEMBL947231, CHEMBL45816
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC1=C(C(=O)OC(C)C)C(c2cccc(Cl)c2)N(CCCN(C)C(=O)c2ccc(Oc3ccccc3)cc2)C(=O)N1, 650.0, CHEMBL947231, CHEMBL257288
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC1=C(C(=O)OC(C)C)C(c2cccc(Cl)c2)N(CCCN(C)C(=O)c2ccc(Oc3ccccc3)cc2)C(=O)N1, 180.0, CHEMBL947231, CHEMBL257288
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC, 104.0, CHEMBL1212315, CHEMBL1210027
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)N1CC2(CCN(C(=O)Nc3ccc(F)c(F)c3)CC2)C1c1ccc(Cl)cc1, 174.0, CHEMBL1212315, CHEMBL1210080
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)N1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1, 138.0, CHEMBL1212315, CHEMBL1210081
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC, 115.0, CHEMBL1212315, CHEMBL1210027
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC, 733.0, CHEMBL1212315, CHEMBL1210027
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(C(F)(F)F)cc3[nH]1)CC2, 31.0, CHEMBL1212315, CHEMBL1210902
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(C(F)(F)F)cc3[nH]1)CC2, 29.0, CHEMBL1212315, CHEMBL1210902
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(Cl)cc3[nH]1)CC2, 60.0, CHEMBL1212315, CHEMBL1210901
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3ccc(Cl)cc3[nH]1)CC2, 78.0, CHEMBL1212315, CHEMBL1210900
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C1N(c2cccc(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(C(F)(F)F)cc3[nH]1)CC2, 44.0, CHEMBL1212315, CHEMBL1210899
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cncc(Cl)c1)C2c1ccccn1, 519.0, CHEMBL1212315, CHEMBL1210835
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, N#Cc1cccc(N2C(=O)C3(CCN(C(=O)Nc4cc(F)cc(F)c4)CC3)C2c2ccccn2)c1, 732.0, CHEMBL1212315, CHEMBL1209968
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, N#Cc1cccc(N2C(=O)C3(CCN(C(=O)Nc4cc(F)cc(F)c4)CC3)C2c2ccccn2)c1, 247.0, CHEMBL1212315, CHEMBL1209968
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1cccc[n+]1[O-], 1498.0, CHEMBL1212315, CHEMBL1210767
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1cccc[n+]1[O-], 698.0, CHEMBL1212315, CHEMBL1210767
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC, 123.0, CHEMBL1212332, CHEMBL1210027
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)N1CC2(CCN(C(=O)Nc3ccc(F)c(F)c3)CC2)C1c1ccc(Cl)cc1, 340.0, CHEMBL1212332, CHEMBL1210080
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)N1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1, 328.0, CHEMBL1212332, CHEMBL1210081
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC, 124.0, CHEMBL1212332, CHEMBL1210027
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC, 3197.0, CHEMBL1212332, CHEMBL1210027
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C1N(c2cccc(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(C(F)(F)F)cc3[nH]1)CC2, 63.0, CHEMBL1212332, CHEMBL1210899
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3ccc(Cl)cc3[nH]1)CC2, 71.0, CHEMBL1212332, CHEMBL1210900
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(Cl)cc3[nH]1)CC2, 84.0, CHEMBL1212332, CHEMBL1210901
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(C(F)(F)F)cc3[nH]1)CC2, 106.0, CHEMBL1212332, CHEMBL1210902
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C)C2c1ccc(Cl)cc1)C(=O)OC, 410.0, CHEMBL1212315, CHEMBL1210136
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CN1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1, 214.0, CHEMBL1212315, CHEMBL1210137
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(C)C2c1ccc(Cl)cc1)C(=O)OC, 800.0, CHEMBL1212315, CHEMBL1210138
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CN1C(=O)C2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1, 920.0, CHEMBL1212315, CHEMBL1210139
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)CN1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1, 177.0, CHEMBL1212315, CHEMBL1210140
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(F)cc1)C(=O)OC, 256.0, CHEMBL1212315, CHEMBL1210202
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)N1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(F)cc1, 172.0, CHEMBL1212315, CHEMBL1210203
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CN1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(F)cc1, 410.0, CHEMBL1212315, CHEMBL1210204
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C1CC1)C2c1ccc(Cl)cc1)C(=O)OC, 325.0, CHEMBL1212315, CHEMBL1210984
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(C1CC1)C2c1ccc(Cl)cc1, 398.0, CHEMBL1212315, CHEMBL1210205
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(C1CC1)C2c1ccc(Cl)cc1, 2258.0, CHEMBL1212315, CHEMBL1210265
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC, 146.0, CHEMBL1212315, CHEMBL1210266
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC, 3200.0, CHEMBL1212315, CHEMBL1210266
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC, 45.0, CHEMBL1212315, CHEMBL1210267
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC, 872.0, CHEMBL1212315, CHEMBL1210267
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC#N, 35.0, CHEMBL1212315, CHEMBL1210983
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC(C)C, 45.0, CHEMBL1212315, CHEMBL1210370
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)NC, 182.0, CHEMBL1212315, CHEMBL1210371
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COC(=O)[C@H](COC(C)(C)C)NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1, 251.0, CHEMBL1212315, CHEMBL1210372
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COC(=O)[C@H](C)NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1, 827.0, CHEMBL1212315, CHEMBL1210985
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COC(=O)[C@H](CO)NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1, 3333.0, CHEMBL1212315, CHEMBL1210441
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, C[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccccc1, 139.0, CHEMBL1212315, CHEMBL1209965
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, C[C@@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccccc1, 351.0, CHEMBL1212315, CHEMBL1209966
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, C[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccc(F)cc1, 82.0, CHEMBL1212315, CHEMBL1210442
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccccc1, 224.0, CHEMBL1212315, CHEMBL1209967
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CCC(C)NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1, 1251.0, CHEMBL1212315, CHEMBL1210443
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1cccc(F)c1)C2c1ccc(Cl)cc1, 3503.0, CHEMBL1212315, CHEMBL1210444
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1cccc(F)c1)C2c1ccc(Cl)cc1, 3200.0, CHEMBL1212315, CHEMBL1210444
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1, 586.0, CHEMBL1212315, CHEMBL1210505
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1, 390.0, CHEMBL1212315, CHEMBL1210505
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)C3c2ccc(Cl)cc2)c1, 183.0, CHEMBL1212315, CHEMBL1210506
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)C3c2ccc(Cl)cc2)c1, 1060.0, CHEMBL1212315, CHEMBL1210506
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1ccc(F)c(Cl)c1)C2c1ccccn1, 60.0, CHEMBL1212315, CHEMBL1210564
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1ccc(F)c(Cl)c1)C2c1ccccn1, 291.0, CHEMBL1212315, CHEMBL1210564
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1, 4.0, CHEMBL1212315, CHEMBL1210565
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1, 176.0, CHEMBL1212315, CHEMBL1210565
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1, 41.0, CHEMBL1212315, CHEMBL1210628
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1, 402.0, CHEMBL1212315, CHEMBL1210628
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cccc(C(F)(F)F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(F)c1)C2c1ccccn1, 17.0, CHEMBL1212315, CHEMBL1210629
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cccc(C(F)(F)F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(F)c1)C2c1ccccn1, 176.0, CHEMBL1212315, CHEMBL1210629
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1, 116.0, CHEMBL1212315, CHEMBL1210692
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1, 652.0, CHEMBL1212315, CHEMBL1210692
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(Cl)c2)C3c2ccccn2)c1, 57.0, CHEMBL1212315, CHEMBL1210693
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(Cl)c2)C3c2ccccn2)c1, 855.0, CHEMBL1212315, CHEMBL1210693
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1, 18.0, CHEMBL1212315, CHEMBL1210766
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1, 200.0, CHEMBL1212315, CHEMBL1210766
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, N#Cc1cccc(N2C(=O)C3(CCN(C(=O)Nc4cc(F)cc(F)c4)CC3)C2c2ccccn2)c1, 2377.0, CHEMBL1212315, CHEMBL1209968
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)N1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(F)cc1, 995.0, CHEMBL1212332, CHEMBL1210203
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C1CC1)C2c1ccc(Cl)cc1)C(=O)OC, 713.0, CHEMBL1212332, CHEMBL1210984
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC, 109.0, CHEMBL1212332, CHEMBL1210267
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, N#Cc1cccc(N2C(=O)C3(CCN(C(=O)Nc4cc(F)cc(F)c4)CC3)C2c2ccccn2)c1, 19300.0, CHEMBL1212332, CHEMBL1209968
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1ccc(F)c(Cl)c1)C2c1ccccn1, 41.0, CHEMBL1212332, CHEMBL1210564
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cccc(C(F)(F)F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(F)c1)C2c1ccccn1, 283.0, CHEMBL1212332, CHEMBL1210629
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1, 42.0, CHEMBL1212332, CHEMBL1210565
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1, 118.0, CHEMBL1212332, CHEMBL1210692
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1, 3490.0, CHEMBL1212332, CHEMBL1210766
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1, 17700.0, CHEMBL1212332, CHEMBL1210628
